S4_GelataTuber_up	S5_GelataTuber_up	S6_GelataTuber_up	S7_GelataTuber_basal	S8_GelataTuber_basal	S9_GelataTuber_basal
GelC06G00968	6.40928674095644	6.53253801637212	5.66125408917726	6.0180623030583	5.76568084094239	6.01008799974045
GelC06G00969	3.35313777841131	2.93660509471121	3.30663558923821	4.26680678074843	3.66539832043678	4.30620719949516
GelC06G00970	2.25944924269925	2.54614726827768	1.80098356153028	3.1248867792802	2.85731241292893	2.69194816560206
GelC06G00972	7.11119315326515	7.23133658562808	6.5264583125793	6.04607177055763	5.9509874765251	5.97457207365962
GelC06G00975	6.60152233663395	6.5167346599015	6.52916702077798	6.53820476388343	6.22420248302629	6.53994814888667
GelC06G00976	7.44789942208795	7.37148615145638	7.51268216547286	6.9132034506712	6.80532589246512	6.96332559537147
GelC06G00978	1.43263585442732	0.264827855639086	2.76047433777115	-2.37359577926673	-2.37359577926673	-1.36265168769307
GelC06G00979	6.25212334446949	6.33402376844645	6.57182865893814	6.01401618699098	6.11517888131002	6.14000298702365
GelC06G00980	5.87983343421281	5.99390677075211	5.81566835061609	5.33933530997281	5.39615805010425	5.36920662530409
GelC06G00981	3.94863972155144	4.33355470872261	4.08725190198261	4.48128206102206	4.38894220256158	4.33450040522717
GelC06G00982	8.17938440774041	8.06857177770259	8.1202256402029	7.89894315692555	8.11111252122372	8.18735427491702
GelC06G00983	1.0515718199927	-0.325392486188474	0.491251373812867	0.549374585081523	1.49205888031997	1.34698400952687
GelC06G00984	1.98280552878171	1.85677113577207	1.64988741274034	3.06356867857437	2.5449565390609	1.89499802843983
GelC06G00985	4.49454163349087	4.44463235478551	4.53818147897156	4.40917025422784	4.4829555640975	4.53066964055383
GelC06G00986	0.898338175420437	0.264827855639086	2.28407562390375	1.71300626537253	2.07848570152083	2.10665757206591
GelC06G00988	0.0404588905328397	-1.34128196846109	-1.44926924464639	2.6281677236809	3.2727763653968	3.07397137683597
GelC06G00989	2.73723450927938	2.77594661462333	3.33167699176115	2.78835072288322	3.11392987095391	2.60170802626613
GelC06G00990	5.55396455133851	5.44492190654012	5.72879165049606	5.25270622092568	5.57147555456674	5.28472587169012
GelC06G00992	4.339451533039	4.3190488206839	4.22727456276541	4.70858454898847	4.41643407299076	4.54284589591579
GelC06G00995	4.29409136779113	4.3479161949007	4.20033617629178	3.06356867857437	3.75426575937951	4.17153670780451
GelC06G00996	3.57163307449039	2.93660509471121	2.90094623547569	3.62682928691195	3.4693363725332	3.57859251809133
GelC06G00997	4.6466465167825	4.75594641334748	4.74805077571188	5.52138053498186	5.28123161682597	5.45546831166529
GelC06G00998	7.03051504876733	6.86014034615922	6.92025078289021	6.58532295618101	6.42704105392743	6.40971137375182
GelC06G00999	3.57163307449039	3.41706416517829	4.40295006986877	3.32104262904831	3.07994853723734	4.09090472594941
GelC06G01000	5.75705576451469	5.83476118982368	5.80229402716185	4.60479594937826	4.84853474985521	5.34159241196605
GelC06G01002	3.52003259264708	3.57190682314375	3.14650917151821	2.89779999945515	2.73162642569894	3.10714968331248
GelC06G01005	5.27145921043826	5.31936470397074	4.59098931153597	4.86052437676963	5.07242937405073	4.83788632772792
GelC06G01006	5.9001588686179	5.51022617747389	5.96717709376523	3.93142878725951	3.68813362186264	4.13982261972209
GelC06G01009	4.58520614216412	4.28959201519152	4.75732180225685	4.16830370386444	4.11464372355948	3.81783439738948
GelC06G01011	2.54409773394761	3.01068803662695	2.99799498690556	4.04682260297162	4.1313306678555	3.48072029123426
GelC06G01012	2.64389566696039	2.54614726827768	2.43035158167784	1.63084087783025	1.49205888031997	1.81693218486817
GelC06G01013	2.12774822176221	1.68641082380956	1.06945110274833	1.54371183285533	2.07848570152083	0.967972295995802
GelC06G01014	1.43263585442732	1.59304017004492	1.06945110274833	1.54371183285533	0.852185117899341	0.967972295995802
GelC06G01015	6.33657756055406	6.52623743181712	6.21944193674466	5.80978471693934	5.91288895815633	5.67049458096955
GelC06G01016	5.29467608155434	5.20568203270456	4.99532144450336	4.33326348462212	3.81749885063055	4.26269900041642
GelC06G01017	5.09755368142804	5.29733353842167	4.10188176996361	4.21134536596497	3.73255680654234	4.17153670780451
GelC06G01018	7.45821764957721	7.68036638136775	7.05039780795922	6.16396632614812	6.23967565575022	6.61395100848706
GelC06G01019	8.4829170086657	8.62250665150792	7.97082650722629	7.32766339096558	7.23397477599142	7.51700941637338
GelC06G01020	0.532246441084945	1.38594601557579	0.809125610951757	1.3518770816248	0.263794268952551	1.73439923904269
GelC06G01021	3.78340032879419	3.89893209241918	3.62292558310874	4.09358487209409	4.11464372355948	4.44243088992729
GelC06G01023	5.29467608155434	5.18182959500431	5.55893371030901	4.62615960259697	4.80759213699497	4.56689437627557
GelC06G01027	-2.37359577926673	-2.37359577926673	-2.37359577926673	-1.41710787769539	-0.746539930184883	2.64753354262847
GelC06G01028	5.63502780209383	5.54803536644879	5.55362213748562	5.42715452285774	5.43027276376015	5.37602837500515
GelC06G01029	6.16661706738995	6.30855029646254	6.06748126835427	5.76714922628969	5.70566388032323	5.823060803479
GelC06G01030	2.43687986370711	2.44289382280959	4.04245052461573	1.8645047051651	0.681403792875104	1.81693218486817
GelC06G01031	1.0515718199927	1.85677113577207	0.491251373812867	1.93467769886899	1.8556053384803	1.81693218486817
GelC06G01032	7.01195695769074	7.08039967036229	6.83525105120051	7.87794709167648	8.24364053109566	8.10660123973547
GelC06G01033	2.38012681445968	2.5951288416001	3.02894610559478	0.869040245617301	-0.326326078217254	0.229561022068037
GelC06G01034	4.16565846070879	4.16535463704386	4.26676187083272	3.70921705308488	4.50872844555565	4.46819743727527
GelC06G01035	3.62145152976849	3.87929170454363	3.93216387766496	3.2946010691998	3.81749885063055	3.62514636973761
GelC06G01038	6.5606075969292	6.46825859603373	6.49077433624596	5.90024753604086	5.90320502294653	5.98353335871202
GelC06G01039	5.52153197293763	5.45822138532269	5.6262614480779	5.73800907934724	5.99267907128267	5.96555477758642
GelC06G01041	0.898338175420437	2.21116483945007	1.93774461534242	0.549374585081523	1.77294221313917	1.23136789552855
GelC06G01045	3.76134838440494	3.91830868949341	3.35629114656245	3.3470082801487	3.17958168045151	2.85707834105022
GelC06G01046	1.90448046181428	0.853284968305806	1.38866518756505	1.24546031417082	0.48765698008469	0.815728356503553
GelC06G01048	3.62145152976849	3.18078689473781	3.38049238851217	3.06356867857437	3.11392987095391	3.53048620030702
GelC06G01049	1.73378910317516	2.68836868761571	2.12127771788096	1.63084087783025	2.27149662747124	2.77687455475981
GelC06G01050	5.83830278728271	5.09934699695082	7.62329635592722	3.94848954537544	3.54601538958518	4.09090472594941
GelC06G01052	5.56673615074778	5.67876240491826	5.96317642651182	5.8237210723861	5.67753561610936	5.6649347342277
GelC06G01053	4.29409136779113	4.1814821119761	4.82060255925557	5.06990079393303	5.28868906052701	5.54293683653648
GelC06G01054	1.54015811028871	0.68248710714387	1.18388507426881	1.3518770816248	2.14573294375309	2.10665757206591
GelC06G01055	2.3210494553039	1.85677113577207	3.47343103296317	2.06554592149397	2.77474989248772	2.77687455475981
GelC06G01056	6.41988383162348	6.36259598589147	6.35079909843319	6.63095082132883	6.98361552962282	6.91026960579057
GelC06G01057	1.54015811028871	1.68641082380956	0.301494950282116	3.76806015201418	4.14782680731318	3.50581782013097
GelC06G01058	0.307207125615469	-1.34128196846109	1.06945110274833	7.0792457124647	7.77782437381331	7.20277008048987
GelC06G01062	6.01644168334167	6.12059520829456	4.90644443218017	5.12346387890536	4.64279396983753	4.72486528647231
GelC06G01063	4.95910272734944	4.76667627734844	4.80280379051362	4.72847544006087	4.40275362211997	4.50600442375428
GelC06G01064	2.82489976546246	2.44289382280959	3.05924713134401	2.89779999945515	3.00948610277677	3.07397137683597
GelC06G01065	-1.31533102394305	-2.37359577926673	0.301494950282116	2.1267817993767	2.33049273734413	2.10665757206591
GelC06G01072	4.27864875012865	4.3190488206839	4.82060255925557	5.39640055476795	6.20462468551437	6.58185640508699
GelC06G01073	4.73981317480676	5.07365374457539	5.07903948297142	4.7674529321094	4.83840751061249	4.71413768340411
GelC06G01075	1.31645008674829	1.49320586784198	2.7231101226339	4.07816525007689	4.40275362211997	4.38947472032564
GelC06G01076	5.14941626636177	5.24458013500778	5.15114820872486	4.72847544006087	4.78667670237554	4.82796983647016
GelC06G01086	1.64021968898736	2.21116483945007	1.93774461534242	2.54087209975248	2.81662168289679	2.45479180086102
GelC06G01087	5.46807386352077	5.39738383949242	5.85073867401524	5.53838273978177	5.52171339700262	5.26280943055046
GelC06G01088	4.30937043665021	4.1814821119761	3.75837341303952	4.15366631587233	3.81749885063055	4.34844161681225
GelC06G01089	1.64021968898736	1.49320586784198	0.301494950282116	1.45098063756984	0.852185117899341	1.34698400952687
GelC06G01090	4.97834871688661	4.88957084440188	5.26602266082296	5.60445599299441	5.71122431680034	5.44252838549136
GelC06G01091	4.88964496101232	4.60867031253122	5.05668482172788	4.50453999070424	4.93661633466736	5.10751865661937
GelC06G01092	4.14876960010163	4.08189679115974	4.4147163034611	3.8790015220237	4.33233506981606	4.23294705558334
GelC06G01093	6.34030137837567	6.27512356571873	6.38708656673116	6.11191314766633	6.0153308344985	6.26654044107683
GelC06G01094	2.19510105418711	2.3316769432963	3.02894610559478	1.13056438839304	1.59188753689257	2.03949649971371
GelC06G01095	3.52003259264708	3.44405307687711	4.07247215645182	4.40917025422784	4.41643407299076	3.77718382305253
GelC06G01100	2.49148459374963	2.73282209472291	2.93402652323347	-1.41710787769539	0.852185117899341	-0.357210617932872
GelC06G01101	4.52103235263109	4.64401589160597	4.87271809478052	4.97318172134125	4.57121554449986	5.04896138060064
GelC06G01102	1.31645008674829	1.38594601557579	1.56795848319397	-0.121931227096115	1.8556053384803	1.34698400952687
GelC06G01103	9.83108979028552	9.89518742169291	9.36307372199871	13.1826171676071	12.7098535859599	12.5948871889979
GelC06G01104	9.83075892909027	9.8945761046127	9.36307372199871	13.1821101391015	12.7087682148738	12.5941560391415
GelC06G01105	8.44450941574836	8.56987396023509	8.26130843267777	12.2279190189255	12.0074204309338	11.8669991206287
GelC06G01106	3.02325426433723	3.57190682314375	4.67165633459817	3.47025743741423	1.77294221313917	2.55437902925795
GelC06G01107	5.33255941202096	5.22914651751928	5.44879869154677	5.02235161840709	5.08960886617924	5.28472587169012
GelC06G01108	4.23130362641594	4.25952120507974	4.18667597918097	3.89668981253608	3.77565288349579	3.8377380732253
GelC06G01109	4.81667330089007	4.4579344907986	4.20033617629178	4.66796063988553	4.80759213699497	4.86723327414359
GelC06G01112	5.60438627478284	5.36949896843407	5.96717709376523	4.81473905489312	4.75472378181127	4.94269290442659
GelC06G01113	5.01608716755907	5.09934699695082	4.94752298675315	4.95641216801044	4.7654535806206	4.90545639406185
GelC06G01114	7.26799984416252	7.13938309234037	7.72603016419501	7.1909849526298	7.13815334890616	6.90320315717138
GelC06G01115	4.14876960010163	3.83919012392942	4.35490137076225	3.62682928691195	3.49535151380376	3.42917618030894
GelC06G01120	2.43687986370711	2.38835682680265	3.33167699176115	5.89585661134324	6.12354338518552	6.54298230469725
GelC06G01121	8.85826536562423	8.89975085955024	9.14819654277408	9.15460463515856	9.04662109411698	8.72568335021656
GelC06G01122	4.76219419988935	4.71221067428894	4.8555545811769	4.10884142946005	4.09776150878211	4.64804092147902
GelC06G01124	6.59218293766765	6.35905525162045	6.19235551434861	6.04607177055763	5.9742980527557	6.15594519153731
GelC06G01126	6.54778138609926	6.45505174745399	6.41078086342426	6.6388551073662	6.60484483174419	6.84784554666525
GelC06G01127	5.41961580720139	5.63843797236079	5.40817531879866	5.50993338395101	5.56534834544335	5.69252214855017
GelC06G01128	4.65862672930723	4.36213612586029	4.78478268959625	3.44643557126567	3.75426575937951	3.9698675548704
GelC06G01129	5.71177750745474	5.56657475897003	5.75216595246593	5.59906400761854	5.68320531348713	5.76187404273148
GelC06G01130	7.05791211682959	7.20001313251505	6.84615395126436	7.12122835591783	6.83873158072756	6.73828271747083
GelC06G01132	3.98715297714469	4.3479161949007	4.17288520274468	3.18370461573086	3.33172122036303	3.69227618382026
GelC06G01133	4.41201959356356	4.89935473992935	4.40295006986877	6.88689469956729	6.51868037129004	6.23311614882747
GelC06G01134	5.85401721395511	5.79862179949928	5.83331007479653	6.27970668186551	6.75237288012045	6.63968933525307
GelC06G01135	2.94715283987417	3.38956072338005	3.28115184443345	3.8059964646147	3.33172122036303	3.53048620030702
GelC06G01136	5.5345926260606	5.32663429161334	5.01090870804872	8.60751894349882	9.56904227158179	9.62655760274779
GelC06G01137	9.77578827870765	9.87580539917309	9.59340852067211	9.1026827178199	9.12838183939923	9.26750608436148
GelC06G01139	6.99315703058984	7.03452361142185	6.87412179487056	6.32613551096639	6.45050234418935	6.48736654255501
GelC06G01140	4.670508276303	4.68983534378819	4.77568701512864	4.77703495876273	4.60744862657805	4.48091016925167
GelC06G01141	2.82489976546246	3.47054635696523	3.05924713134401	4.01478388456228	3.66539832043678	3.81783439738948
GelC06G01142	4.00603079606838	4.56015412241195	4.36706440024579	5.34578850806362	4.94607930250008	4.96095684489587
GelC06G01143	4.49454163349087	4.64401589160597	4.30519712229863	5.40260401871365	5.28123161682597	5.02311906115479
GelC06G01144	6.97171008154587	6.90696466944676	6.82205786719338	7.14362327616739	7.19680283996035	7.07653876999846
GelC06G01148	7.56391768409197	7.55134357196823	7.12032789012959	7.49667107706748	7.44390896676255	7.37099192743636
GelC06G01149	4.21517023409241	4.08189679115974	4.54889881469905	3.0319037870318	3.36031445000847	3.91471545881461
GelC06G01150	1.31645008674829	1.38594601557579	2.00155202052525	0.138099943204526	0.852185117899341	1.34698400952687
GelC06G01151	4.46755537945378	4.39016229514398	4.47214968876261	4.46951096372063	4.28837274110735	4.40289710912724
GelC06G01152	4.70557684842279	4.14904483761186	4.65190847765475	4.44567666616002	4.46989438511254	4.45537168668479
GelC06G01153	5.10632795278072	4.82943174711933	4.87271809478052	4.77703495876273	4.72204710545435	4.81798471130422
GelC06G01154	5.89003194552425	5.72350823724833	5.81566835061609	5.78150151195878	5.66612893569851	5.70882488201667
GelC06G01155	5.79554107787314	5.92852158820751	6.24273244035509	8.46362806402096	8.55014639242989	7.94051438258514
GelC06G01156	3.13037105549112	3.66661102992288	3.28115184443345	3.689056984149	3.81749885063055	4.12370025205551
GelC06G01160	-1.31533102394305	1.0059859694954	0.491251373812867	1.45098063756984	1.14293639003005	0.815728356503553
GelC06G01165	2.59485946441561	3.41706416517829	3.4277099716515	2.74994128859454	2.5449565390609	2.89556788750192
GelC06G01166	4.38342888405364	4.3190488206839	5.18589456291576	4.72847544006087	3.91709298307212	3.57859251809133
GelC06G01167	5.27145921043826	5.18182959500431	4.96363240701897	5.13840932825893	5.00158954951615	4.69244016496616
GelC06G01168	7.30467606474134	7.33410193024244	6.56919894866602	6.5438286205212	6.34357626610876	6.32411412609968
GelC06G01170	5.74024250464409	5.79862179949928	5.30447735062688	8.91472910371821	8.31567531836424	8.09320932892252
GelC06G01171	6.91790149237357	7.05655137529248	7.20746165720981	7.00372207671057	7.03993770235685	6.88896556822994
GelC06G01173	7.19172586805365	7.28269994292601	7.19557517186253	7.11746183662884	7.30923434291228	7.43445512613337
GelC06G01174	4.30937043665021	4.16535463704386	4.39108708440987	3.93142878725951	4.18026378377286	4.60223177712825
GelC06G01175	4.62238344373529	4.39016229514398	4.67165633459817	5.02235161840709	4.89813127590149	4.77733843234093
GelC06G01176	7.23437477707835	7.14350533619333	7.47524757615347	5.85119629827068	5.80261315251763	6.28840070316589
GelC06G01178	6.66228611182307	6.7934980213156	6.2294696563984	5.49839467787496	6.14834979871306	6.02318425178223
GelC06G01179	6.96448965788783	6.87509180677317	6.91611765745155	7.15285285612803	7.28892625458592	7.3010280966184
GelC06G01180	6.22820569308254	5.92373583772169	6.49077433624596	5.17510930647708	4.77610416714303	5.38281801996953
GelC06G01181	5.84879806731604	5.81422109081811	5.96317642651182	5.88260307907512	6.16059486741527	6.01008799974045
GelC06G01182	6.15397743147974	6.14135635778454	5.87223245005428	5.74778800598164	6.08979039685997	6.04902541392096
GelC06G01183	7.54467983747234	7.56370135190919	7.37190579284857	8.0289409773913	7.79625392572109	8.05120604798363
GelC06G01184	6.72914011865995	6.73186440274684	6.57968915125685	6.66231140288473	6.96045622787425	6.97010428726221
GelC06G01185	4.98787627989695	4.75594641334748	4.71987478062905	5.16784361837099	5.54057591919357	5.41629505506808
GelC06G01186	5.05286355692275	5.27496071430641	5.32332702783164	5.72321527262374	5.78162488197874	5.71421844324979
GelC06G01188	5.36216575648487	5.49739966649362	5.3603032451804	5.92631608699108	5.87870692367447	5.823060803479
GelC06G01189	7.94392652657508	8.0245487515742	7.08025621109787	8.13892756597177	8.04219239270333	8.09010115411291
GelC06G01190	3.69309500232961	3.57190682314375	3.81274332624887	3.64787149567422	3.89771659859674	3.67024483162096
GelC06G01191	4.79512789518923	4.91872569926004	5.00313612729481	4.70858454898847	4.45671387796419	4.48091016925167
GelC06G01192	4.59770532711772	4.67851618302001	4.58058125027555	4.73831898124787	5.21232098490619	5.09102912032004
GelC06G01193	6.50196978473672	6.36965149104596	6.56656443626591	6.53255889872987	6.50594006355185	6.47152947293211
GelC06G01194	3.57163307449039	3.14833380830037	4.51650496173782	3.93142878725951	4.33233506981606	4.3622493984736
GelC06G01195	2.90754182620064	3.01068803662695	3.60249447171058	5.8237210723861	6.3363979047394	5.9968717748655
GelC06G01196	3.05985069909955	3.01068803662695	3.75837341303952	2.86223157665096	2.38717080155202	3.00523406684465
GelC06G01197	7.85431471831621	7.89606420457898	7.88037889456749	8.62154809298906	8.43808820458591	8.4130691609712
GelC06G01198	1.54015811028871	1.85677113577207	2.06265648045844	2.29628590030242	2.27149662747124	1.45401825701103
GelC06G01199	4.36891820895028	4.43120642628755	4.22727456276541	5.25270622092568	5.35412615793328	5.22552552373753
GelC06G01200	3.66960694552817	3.68934662404701	4.70078035304267	3.51675263967738	3.30254981407507	3.79765228103027
GelC06G01201	7.36806669781948	7.29942257715659	6.64107730177202	7.83157103496928	8.1556354515714	7.58629727318765
GelC06G01203	-2.37359577926673	-0.745707058665339	-2.37359577926673	6.45110517809223	6.6460710725255	5.80800567220668
GelC06G01205	3.13037105549112	3.18078689473781	3.58176985818336	3.49369233646936	3.11392987095391	3.50581782013097
GelC06G01206	6.47850666146945	6.62388668564724	6.34158280302506	6.2282453998071	5.9368181723823	6.48736654255501
GelC07G00001	6.14973949082742	6.18600571685828	6.43986176754211	6.08130291016323	6.31829416656674	6.52468090751873
GelC07G00002	4.91982294673375	5.22136734946267	5.40817531879866	3.98201747395323	4.5589327696975	4.87688441258864
GelC07G00003	8.84259739531128	8.95591354853247	8.47376225342194	6.85331939893581	6.61970409191644	6.8130792307785
GelC07G00006	6.31781291607567	6.32316159449561	6.56392510416733	6.23868555533446	6.39975248468594	6.52160797528595
GelC07G00007	5.77917291922094	5.64426807204757	5.83768700315714	5.64164595646786	5.84369531302162	5.77225374860851
GelC07G00008	2.38012681445968	1.93495689712543	2.93402652323347	1.8645047051651	2.59393675375936	1.45401825701103
GelC07G00009	6.53158658438229	6.39407752517918	6.27213528903358	6.77658239236992	6.86141365461809	6.7409275114569
GelC07G00011	7.70490260098916	7.67468063354007	7.41354860245931	6.28643155475709	6.05959452860399	6.28115069082606
GelC07G00012	5.74586872413257	5.52925462816642	5.74286162693614	6.2212430857696	6.13599990801353	6.22180039181129
GelC07G00013	4.76219419988935	4.54776578937786	4.88122388211889	4.58311117873712	4.58339462875024	4.61382114781827
GelC07G00015	5.38397849494238	5.35535178058014	5.34193359563894	4.30704700019549	4.38894220256158	4.54284589591579
GelC07G00016	6.77112877149844	6.97793623514113	6.03354403745054	6.42696228170124	6.40319191728329	6.33815557708024
GelC07G00017	5.02536952677254	5.14940022089976	4.78478268959625	4.52742891629791	4.40275362211997	4.53066964055383
GelC07G00018	6.15820295956421	6.06951449205361	6.20257261030393	5.49839467787496	5.7763297560411	6.0361626895638
GelC07G00019	6.31781291607567	6.24090394216222	6.34158280302506	6.28978227255461	6.19671856637968	6.47788517797641
GelC07G00021	5.16629760259673	5.09934699695082	5.33575803143602	5.27991957988129	4.93661633466736	5.30631434916077
GelC07G00022	1.31645008674829	2.77594661462333	2.68475242838856	3.8790015220237	3.14712919039875	2.85707834105022
GelC07G00023	3.54606351882614	3.97492429981387	3.58176985818336	3.82459698022968	3.71051619120429	3.81783439738948
GelC07G00024	5.99297689948584	5.966246597734	5.34808283751132	5.72321527262374	5.45036097366276	5.53076135193124
GelC07G00025	4.89977459137263	5.00281356477082	4.97162016010121	5.17510930647708	5.40990088947918	5.21033792080209
GelC07G00026	3.94863972155144	3.95629820550588	4.4147163034611	4.25314002767715	4.41643407299076	4.32042315976518
GelC07G00027	6.95965588759214	6.93577359507938	7.19386907961646	6.83049375119521	7.05968720489202	6.90083996173536
GelC07G00028	0.0404588905328397	-0.325392486188474	-0.48864846235804	1.24546031417082	1.59188753689257	1.45401825701103
GelC07G00031	5.28697856358293	5.27496071430641	5.31078798066373	5.89145228180693	5.86879000571263	5.85759025763178
GelC07G00032	3.1976043578422	3.64351139844221	3.81274332624887	4.35901205638809	4.06339260445468	3.6478718150213
GelC07G00033	3.261843436081	3.57190682314375	4.80280379051362	3.26766582908453	2.68717413761128	3.10714968331248
GelC07G00037	-2.37359577926673	-0.745707058665339	-2.37359577926673	0.549374585081523	2.33049273734413	0.967972295995802
GelC07G00039	3.78340032879419	3.85938024418446	4.93940031521344	4.26680678074843	3.7967275816958	4.10739567600188
GelC07G00040	5.3694733746688	5.38350877387759	5.68573918616443	5.13095595672429	4.57121554449986	5.11569328284104
GelC07G00041	4.87944370401771	4.76667627734844	4.73871978628645	3.06356867857437	2.81662168289679	2.89556788750192
GelC07G00042	9.07546110254014	9.13117057468946	8.99937691129235	9.91742223895089	9.9549880215989	9.55133303431227
GelC07G00043	2.12774822176221	2.27267886224507	1.93774461534242	1.93467769886899	1.68525325262925	2.23227048434882
GelC07G00047	2.05709634804852	1.59304017004492	2.43035158167784	1.3518770816248	0.681403792875104	0.229561022068037
GelC07G00048	2.69131980587054	2.73282209472291	2.06265648045844	2.3991471197168	1.49205888031997	1.81693218486817
GelC07G00049	2.19510105418711	2.00912238308737	2.33450024713102	2.00159519913029	1.00487290443796	1.23136789552855
GelC07G00050	6.51849856538594	6.73732961181262	6.38110168514635	7.31291786357162	6.94638006940862	6.81056356705778
GelC07G00051	5.99770048712874	5.91411644551377	6.05625732733587	5.09310032629669	5.08104469145869	5.40966150521832
GelC07G00052	5.01608716755907	5.26742533627336	3.47343103296317	6.20713566540925	5.54680901779726	5.5610095414633
GelC07G00053	3.52003259264708	3.66661102992288	4.30519712229863	2.29628590030242	1.77294221313917	2.45479180086102
GelC07G00054	3.1976043578422	2.5951288416001	4.86416186177737	2.93251257093977	3.00948610277677	3.32021093822838
GelC07G00057	2.59485946441561	2.27267886224507	2.99799498690556	5.10075133467288	4.79717232197593	4.55492024394035
GelC07G00058	2.86681246423985	2.89808642576482	4.76653363167101	3.89668981253608	3.91709298307212	4.61382114781827
GelC07G00059	5.86956231534517	5.76155380931147	5.6954180422063	5.58821920099838	5.70566388032323	5.63111803947925
GelC07G00060	5.49505051092076	5.49094339242483	5.98306973664046	4.33326348462212	4.45671387796419	4.7669953758816
GelC07G00061	3.69309500232961	3.64351139844221	3.35629114656245	4.91361513223444	4.66588543838685	4.45537168668479
GelC07G00062	3.46651785197737	3.27398321960752	3.83042063635907	4.50453999070424	4.36091625566614	3.77718382305253
GelC07G00063	3.59675732983064	3.41706416517829	4.08725190198261	4.57214532906096	4.4829555640975	4.00549806393977
GelC07G00064	-1.31533102394305	-2.37359577926673	2.8670895968328	-2.37359577926673	-2.37359577926673	-2.37359577926673
GelC07G00065	4.49454163349087	4.16535463704386	4.3302632895256	2.96640951236908	2.93540471502522	3.26247811478671
GelC07G00066	5.32506190961497	5.03866841625345	5.53756906750728	5.23195394874487	5.09812250182261	5.04039860477866
GelC07G00067	2.19510105418711	2.54614726827768	2.12127771788096	0.869040245617301	0.681403792875104	1.64685675980301
GelC07G00068	6.95723291549096	6.64730013057374	7.64967375002704	6.72553516098929	6.49631045140823	6.48105256136652
GelC07G00069	5.62284917507593	5.79338432723072	5.76141065622742	5.60445599299441	4.95548060481394	5.61390772289624
GelC07G00070	4.4811116042918	4.36213612586029	4.42638735060164	3.98201747395323	4.08067939924974	4.40289710912724
GelC07G00072	7.2060827150801	7.18008489568685	6.92848167995581	7.3178498040483	7.51716146391604	7.33117826330867
GelC07G00074	7.83596830612799	7.7496097593922	8.56831592957955	5.23890459324057	4.53404897905346	5.35546558709691
GelC07G00078	3.96802486115869	4.09897906592497	4.35490137076225	4.35901205638809	4.24302855764167	4.42937296439424
GelC07G00079	6.0978887352986	6.267589040456	6.22279226032499	6.38684739470055	6.35071908714948	6.06599924143558
GelC07G00081	2.86681246423985	2.64250188256039	2.96636526772405	4.21134536596497	4.27341580891591	4.50600442375428
GelC07G00082	5.64107877873959	5.70689075873772	5.86795923627809	5.72321527262374	5.40304583369006	5.50609771651572
GelC07G00083	6.16661706738995	6.06082239713493	6.09333579431111	6.36794979605426	6.20067704173482	6.30636792100946
GelC07G00084	6.03494254252178	5.84997660161403	5.86367332777698	6.3520104775284	6.25878663142434	6.22180039181129
GelC07G00086	1.98280552878171	2.68836868761571	3.17446175711811	1.24546031417082	1.8556053384803	2.55437902925795
GelC07G00089	5.99770048712874	5.85501295335699	6.29140946475083	6.26956022940906	6.02429288556006	6.02318425178223
GelC07G00090	5.75705576451469	5.76690790480542	5.95916463434606	6.55779309164561	6.20067704173482	6.15594519153731
GelC07G00091	6.31403052055302	6.26380697026812	6.23942815736605	6.18930515711701	6.37544409036658	6.55805809779382
GelC07G00092	5.50171658584362	5.39046298698632	5.40817531879866	4.77703495876273	4.90784921340125	4.98792641332592
GelC07G00095	3.49352333982995	3.14833380830037	3.73978503922691	4.28034528168416	4.27341580891591	4.21783778981358
GelC07G00096	7.0351175096931	6.97331188744099	7.49754809949831	7.5225351929257	7.68479953401949	7.45231682124341
GelC07G00097	1.31645008674829	1.59304017004492	0.658925638505795	0.35834336221588	1.26893374101499	0.452469923922387
GelC07G00098	4.27864875012865	4.13254854406307	3.33167699176115	4.46951096372063	4.60744862657805	4.33450040522717
GelC07G00099	6.21609651089807	6.1122063659339	6.12232737329042	6.41473761557101	6.26636069643968	6.3451253844416
GelC07G00100	5.70601648688631	5.32663429161334	6.32297168115266	5.21089880611518	5.41672352701827	5.90552712416955
GelC07G00104	4.42610524337427	4.71221067428894	4.93123165228939	2.93251257093977	2.85731241292893	2.89556788750192
GelC07G00105	9.06705841310423	9.10604278020975	9.09205545461926	8.40689805822706	8.3720497366606	8.44666965766762
GelC07G00107	2.64389566696039	2.64250188256039	2.93402652323347	3.37251485135209	2.38717080155202	2.69194816560206
GelC07G00109	5.32506190961497	5.282456938527	5.47713064373321	5.21795138496959	5.30348928984683	5.24801129021051
GelC07G00110	-0.287057935458965	0.68248710714387	1.38866518756505	4.22541188142745	4.54654452356536	3.45517841730714
GelC07G00111	7.93533482144477	8.06314180476526	7.29759655243659	6.28643155475709	6.20856155683349	6.38286882505078
GelC07G00113	8.29422790540842	8.35739698672863	6.38708656673116	7.98103573490476	7.30003881629057	7.14003304604837
GelC07G00115	3.261843436081	3.79794192003215	3.17446175711811	3.0945534757411	2.59393675375936	2.55437902925795
GelC07G00116	7.11988511034473	7.08897495831873	6.99661083436187	7.00372207671057	7.12987336600447	7.01449943135178
GelC07G00117	4.71707946669544	4.78789952663067	4.91475424815787	5.57179759023111	5.17256549105246	4.71413768340411
GelC07G00118	6.10228152269798	6.06082239713493	6.1401556489393	6.04607177055763	6.44717399999674	6.19118380623666
